"State","Date","Population"
"LA",2018-03-25,4662608.52054795
"LA",2018-03-26,4662578.73972603
"LA",2018-03-27,4662548.95890411
"LA",2018-03-28,4662519.17808219
"LA",2018-03-29,4662489.39726027
"LA",2018-03-30,4662459.61643836
"LA",2018-03-31,4662429.83561644
"LA",2018-04-01,4662400.05479452
"LA",2018-04-02,4662370.2739726
"LA",2018-04-03,4662340.49315068
"LA",2018-04-04,4662310.71232877
"LA",2018-04-05,4662280.93150685
"LA",2018-04-06,4662251.15068493
"LA",2018-04-07,4662221.36986301
"LA",2018-04-08,4662191.5890411
"LA",2018-04-09,4662161.80821918
"LA",2018-04-10,4662132.02739726
"LA",2018-04-11,4662102.24657534
"LA",2018-04-12,4662072.46575342
"LA",2018-04-13,4662042.68493151
"LA",2018-04-14,4662012.90410959
"LA",2018-04-15,4661983.12328767
"LA",2018-04-16,4661953.34246575
"LA",2018-04-17,4661923.56164384
"LA",2018-04-18,4661893.78082192
"LA",2018-04-19,4661864
"LA",2018-04-20,4661834.21917808
"LA",2018-04-21,4661804.43835616
"LA",2018-04-22,4661774.65753425
"LA",2018-04-23,4661744.87671233
"LA",2018-04-24,4661715.09589041
"LA",2018-04-25,4661685.31506849
"LA",2018-04-26,4661655.53424658
"LA",2018-04-27,4661625.75342466
"LA",2018-04-28,4661595.97260274
"LA",2018-04-29,4661566.19178082
"LA",2018-04-30,4661536.4109589
"LA",2018-05-01,4661506.63013699
"LA",2018-05-02,4661476.84931507
"LA",2018-05-03,4661447.06849315
"LA",2018-05-04,4661417.28767123
"LA",2018-05-05,4661387.50684932
"LA",2018-05-06,4661357.7260274
"LA",2018-05-07,4661327.94520548
"LA",2018-05-08,4661298.16438356
"LA",2018-05-09,4661268.38356164
"LA",2018-05-10,4661238.60273973
"LA",2018-05-11,4661208.82191781
"LA",2018-05-12,4661179.04109589
"LA",2018-05-13,4661149.26027397
"LA",2018-05-14,4661119.47945205
"LA",2018-05-15,4661089.69863014
"LA",2018-05-16,4661059.91780822
"LA",2018-05-17,4661030.1369863
"LA",2018-05-18,4661000.35616438
"LA",2018-05-19,4660970.57534247
"LA",2018-05-20,4660940.79452055
"LA",2018-05-21,4660911.01369863
"LA",2018-05-22,4660881.23287671
"LA",2018-05-23,4660851.45205479
"LA",2018-05-24,4660821.67123288
"LA",2018-05-25,4660791.89041096
"LA",2018-05-26,4660762.10958904
"LA",2018-05-27,4660732.32876712
"LA",2018-05-28,4660702.54794521
"LA",2018-05-29,4660672.76712329
"LA",2018-05-30,4660642.98630137
"LA",2018-05-31,4660613.20547945
"LA",2018-06-01,4660583.42465753
"LA",2018-06-02,4660553.64383562
"LA",2018-06-03,4660523.8630137
"LA",2018-06-04,4660494.08219178
"LA",2018-06-05,4660464.30136986
"LA",2018-06-06,4660434.52054795
"LA",2018-06-07,4660404.73972603
"LA",2018-06-08,4660374.95890411
"LA",2018-06-09,4660345.17808219
"LA",2018-06-10,4660315.39726027
"LA",2018-06-11,4660285.61643836
"LA",2018-06-12,4660255.83561644
"LA",2018-06-13,4660226.05479452
"LA",2018-06-14,4660196.2739726
"LA",2018-06-15,4660166.49315068
"LA",2018-06-16,4660136.71232877
"LA",2018-06-17,4660106.93150685
"LA",2018-06-18,4660077.15068493
"LA",2018-06-19,4660047.36986301
"LA",2018-06-20,4660017.5890411
"LA",2018-06-21,4659987.80821918
"LA",2018-06-22,4659958.02739726
"LA",2018-06-23,4659928.24657534
"LA",2018-06-24,4659898.46575342
"LA",2018-06-25,4659868.68493151
"LA",2018-06-26,4659838.90410959
"LA",2018-06-27,4659809.12328767
"LA",2018-06-28,4659779.34246575
"LA",2018-06-29,4659749.56164384
"LA",2018-06-30,4659719.78082192
"LA",2018-07-01,4659690
"LA",2018-07-02,4659660.14794521
"LA",2018-07-03,4659630.29589041
"LA",2018-07-04,4659600.44383562
"LA",2018-07-05,4659570.59178082
"LA",2018-07-06,4659540.73972603
"LA",2018-07-07,4659510.88767123
"LA",2018-07-08,4659481.03561644
"LA",2018-07-09,4659451.18356164
"LA",2018-07-10,4659421.33150685
"LA",2018-07-11,4659391.47945205
"LA",2018-07-12,4659361.62739726
"LA",2018-07-13,4659331.77534247
"LA",2018-07-14,4659301.92328767
"LA",2018-07-15,4659272.07123288
"LA",2018-07-16,4659242.21917808
"LA",2018-07-17,4659212.36712329
"LA",2018-07-18,4659182.51506849
"LA",2018-07-19,4659152.6630137
"LA",2018-07-20,4659122.8109589
"LA",2018-07-21,4659092.95890411
"LA",2018-07-22,4659063.10684931
"LA",2018-07-23,4659033.25479452
"LA",2018-07-24,4659003.40273973
"LA",2018-07-25,4658973.55068493
"LA",2018-07-26,4658943.69863014
"LA",2018-07-27,4658913.84657534
"LA",2018-07-28,4658883.99452055
"LA",2018-07-29,4658854.14246575
"LA",2018-07-30,4658824.29041096
"LA",2018-07-31,4658794.43835616
"LA",2018-08-01,4658764.58630137
"LA",2018-08-02,4658734.73424658
"LA",2018-08-03,4658704.88219178
"LA",2018-08-04,4658675.03013699
"LA",2018-08-05,4658645.17808219
"LA",2018-08-06,4658615.3260274
"LA",2018-08-07,4658585.4739726
"LA",2018-08-08,4658555.62191781
"LA",2018-08-09,4658525.76986301
"LA",2018-08-10,4658495.91780822
"LA",2018-08-11,4658466.06575342
"LA",2018-08-12,4658436.21369863
"LA",2018-08-13,4658406.36164384
"LA",2018-08-14,4658376.50958904
"LA",2018-08-15,4658346.65753425
"LA",2018-08-16,4658316.80547945
"LA",2018-08-17,4658286.95342466
"LA",2018-08-18,4658257.10136986
"LA",2018-08-19,4658227.24931507
"LA",2018-08-20,4658197.39726027
"LA",2018-08-21,4658167.54520548
"LA",2018-08-22,4658137.69315069
"LA",2018-08-23,4658107.84109589
"LA",2018-08-24,4658077.9890411
"LA",2018-08-25,4658048.1369863
"LA",2018-08-26,4658018.28493151
"LA",2018-08-27,4657988.43287671
"LA",2018-08-28,4657958.58082192
"LA",2018-08-29,4657928.72876712
"LA",2018-08-30,4657898.87671233
"LA",2018-08-31,4657869.02465753
"LA",2018-09-01,4657839.17260274
"LA",2018-09-02,4657809.32054794
"LA",2018-09-03,4657779.46849315
"LA",2018-09-04,4657749.61643836
"LA",2018-09-05,4657719.76438356
"LA",2018-09-06,4657689.91232877
"LA",2018-09-07,4657660.06027397
"LA",2018-09-08,4657630.20821918
"LA",2018-09-09,4657600.35616438
"LA",2018-09-10,4657570.50410959
"LA",2018-09-11,4657540.65205479
"LA",2018-09-12,4657510.8
"LA",2018-09-13,4657480.94794521
"LA",2018-09-14,4657451.09589041
"LA",2018-09-15,4657421.24383562
"LA",2018-09-16,4657391.39178082
"LA",2018-09-17,4657361.53972603
"LA",2018-09-18,4657331.68767123
"LA",2018-09-19,4657301.83561644
"LA",2018-09-20,4657271.98356164
"LA",2018-09-21,4657242.13150685
"LA",2018-09-22,4657212.27945205
"LA",2018-09-23,4657182.42739726
"LA",2018-09-24,4657152.57534247
"LA",2018-09-25,4657122.72328767
"LA",2018-09-26,4657092.87123288
"LA",2018-09-27,4657063.01917808
"LA",2018-09-28,4657033.16712329
"LA",2018-09-29,4657003.31506849
"LA",2018-09-30,4656973.4630137
"LA",2018-10-01,4656943.6109589
"LA",2018-10-02,4656913.75890411
"LA",2018-10-03,4656883.90684932
"LA",2018-10-04,4656854.05479452
"LA",2018-10-05,4656824.20273973
"LA",2018-10-06,4656794.35068493
"LA",2018-10-07,4656764.49863014
"LA",2018-10-08,4656734.64657534
"LA",2018-10-09,4656704.79452055
"LA",2018-10-10,4656674.94246575
"LA",2018-10-11,4656645.09041096
"LA",2018-10-12,4656615.23835616
"LA",2018-10-13,4656585.38630137
"LA",2018-10-14,4656555.53424658
"LA",2018-10-15,4656525.68219178
"LA",2018-10-16,4656495.83013699
"LA",2018-10-17,4656465.97808219
"LA",2018-10-18,4656436.1260274
"LA",2018-10-19,4656406.2739726
"LA",2018-10-20,4656376.42191781
"LA",2018-10-21,4656346.56986301
"LA",2018-10-22,4656316.71780822
"LA",2018-10-23,4656286.86575342
"LA",2018-10-24,4656257.01369863
"LA",2018-10-25,4656227.16164384
"LA",2018-10-26,4656197.30958904
"LA",2018-10-27,4656167.45753425
"LA",2018-10-28,4656137.60547945
"LA",2018-10-29,4656107.75342466
