"State","Date","Urban_Mileage"
"GA",2016-07-27,110971.261461358
"GA",2016-07-28,110971.510557377
"GA",2016-07-29,110971.759653396
"GA",2016-07-30,110972.008749415
"GA",2016-07-31,110972.257845433
"GA",2016-08-01,110972.506941452
"GA",2016-08-02,110972.756037471
"GA",2016-08-03,110973.005133489
"GA",2016-08-04,110973.254229508
"GA",2016-08-05,110973.503325527
"GA",2016-08-06,110973.752421546
"GA",2016-08-07,110974.001517564
"GA",2016-08-08,110974.250613583
"GA",2016-08-09,110974.499709602
"GA",2016-08-10,110974.748805621
"GA",2016-08-11,110974.997901639
"GA",2016-08-12,110975.246997658
"GA",2016-08-13,110975.496093677
"GA",2016-08-14,110975.745189696
"GA",2016-08-15,110975.994285714
"GA",2016-08-16,110976.243381733
"GA",2016-08-17,110976.492477752
"GA",2016-08-18,110976.741573771
"GA",2016-08-19,110976.990669789
"GA",2016-08-20,110977.239765808
"GA",2016-08-21,110977.488861827
"GA",2016-08-22,110977.737957845
"GA",2016-08-23,110977.987053864
"GA",2016-08-24,110978.236149883
"GA",2016-08-25,110978.485245902
"GA",2016-08-26,110978.73434192
"GA",2016-08-27,110978.983437939
"GA",2016-08-28,110979.232533958
"GA",2016-08-29,110979.481629977
"GA",2016-08-30,110979.730725995
"GA",2016-08-31,110979.979822014
"GA",2016-09-01,110980.228918033
"GA",2016-09-02,110980.478014052
"GA",2016-09-03,110980.72711007
"GA",2016-09-04,110980.976206089
"GA",2016-09-05,110981.225302108
"GA",2016-09-06,110981.474398126
"GA",2016-09-07,110981.723494145
"GA",2016-09-08,110981.972590164
"GA",2016-09-09,110982.221686183
"GA",2016-09-10,110982.470782201
"GA",2016-09-11,110982.71987822
"GA",2016-09-12,110982.968974239
"GA",2016-09-13,110983.218070258
"GA",2016-09-14,110983.467166276
"GA",2016-09-15,110983.716262295
"GA",2016-09-16,110983.965358314
"GA",2016-09-17,110984.214454333
"GA",2016-09-18,110984.463550351
"GA",2016-09-19,110984.71264637
"GA",2016-09-20,110984.961742389
"GA",2016-09-21,110985.210838407
"GA",2016-09-22,110985.459934426
"GA",2016-09-23,110985.709030445
"GA",2016-09-24,110985.958126464
"GA",2016-09-25,110986.207222482
"GA",2016-09-26,110986.456318501
"GA",2016-09-27,110986.70541452
"GA",2016-09-28,110986.954510539
"GA",2016-09-29,110987.203606557
"GA",2016-09-30,110987.452702576
"GA",2016-10-01,110987.701798595
"GA",2016-10-02,110987.950894614
"GA",2016-10-03,110988.199990632
"GA",2016-10-04,110988.449086651
"GA",2016-10-05,110988.69818267
"GA",2016-10-06,110988.947278689
"GA",2016-10-07,110989.196374707
"GA",2016-10-08,110989.445470726
"GA",2016-10-09,110989.694566745
"GA",2016-10-10,110989.943662763
"GA",2016-10-11,110990.192758782
"GA",2016-10-12,110990.441854801
"GA",2016-10-13,110990.69095082
"GA",2016-10-14,110990.940046838
"GA",2016-10-15,110991.189142857
"GA",2016-10-16,110991.438238876
"GA",2016-10-17,110991.687334895
"GA",2016-10-18,110991.936430913
"GA",2016-10-19,110992.185526932
"GA",2016-10-20,110992.434622951
"GA",2016-10-21,110992.68371897
"GA",2016-10-22,110992.932814988
"GA",2016-10-23,110993.181911007
"GA",2016-10-24,110993.431007026
"GA",2016-10-25,110993.680103045
"GA",2016-10-26,110993.929199063
"GA",2016-10-27,110994.178295082
"GA",2016-10-28,110994.427391101
"GA",2016-10-29,110994.676487119
"GA",2016-10-30,110994.925583138
"GA",2016-10-31,110995.174679157
"GA",2016-11-01,110995.423775176
"GA",2016-11-02,110995.672871194
"GA",2016-11-03,110995.921967213
"GA",2016-11-04,110996.171063232
"GA",2016-11-05,110996.420159251
"GA",2016-11-06,110996.669255269
"GA",2016-11-07,110996.918351288
"GA",2016-11-08,110997.167447307
"GA",2016-11-09,110997.416543326
"GA",2016-11-10,110997.665639344
"GA",2016-11-11,110997.914735363
"GA",2016-11-12,110998.163831382
"GA",2016-11-13,110998.4129274
"GA",2016-11-14,110998.662023419
"GA",2016-11-15,110998.911119438
"GA",2016-11-16,110999.160215457
"GA",2016-11-17,110999.409311475
"GA",2016-11-18,110999.658407494
"GA",2016-11-19,110999.907503513
"GA",2016-11-20,111000.156599532
"GA",2016-11-21,111000.40569555
"GA",2016-11-22,111000.654791569
"GA",2016-11-23,111000.903887588
"GA",2016-11-24,111001.152983607
"GA",2016-11-25,111001.402079625
"GA",2016-11-26,111001.651175644
"GA",2016-11-27,111001.900271663
"GA",2016-11-28,111002.149367682
"GA",2016-11-29,111002.3984637
"GA",2016-11-30,111002.647559719
"GA",2016-12-01,111002.896655738
"GA",2016-12-02,111003.145751756
"GA",2016-12-03,111003.394847775
"GA",2016-12-04,111003.643943794
"GA",2016-12-05,111003.893039813
"GA",2016-12-06,111004.142135831
"GA",2016-12-07,111004.39123185
"GA",2016-12-08,111004.640327869
"GA",2016-12-09,111004.889423888
"GA",2016-12-10,111005.138519906
"GA",2016-12-11,111005.387615925
"GA",2016-12-12,111005.636711944
"GA",2016-12-13,111005.885807963
"GA",2016-12-14,111006.134903981
"GA",2016-12-15,111006.384
"GA",2016-12-16,111018.725162455
"GA",2016-12-17,111031.06632491
"GA",2016-12-18,111043.407487365
"GA",2016-12-19,111055.74864982
"GA",2016-12-20,111068.089812274
"GA",2016-12-21,111080.430974729
"GA",2016-12-22,111092.772137184
"GA",2016-12-23,111105.113299639
"GA",2016-12-24,111117.454462094
"GA",2016-12-25,111129.795624549
"GA",2016-12-26,111142.136787004
"GA",2016-12-27,111154.477949458
"GA",2016-12-28,111166.819111913
"GA",2016-12-29,111179.160274368
"GA",2016-12-30,111191.501436823
"GA",2016-12-31,111203.842599278
"GA",2017-01-01,111216.183761733
"GA",2017-01-02,111228.524924188
"GA",2017-01-03,111240.866086643
"GA",2017-01-04,111253.207249097
"GA",2017-01-05,111265.548411552
"GA",2017-01-06,111277.889574007
"GA",2017-01-07,111290.230736462
"GA",2017-01-08,111302.571898917
"GA",2017-01-09,111314.913061372
"GA",2017-01-10,111327.254223827
"GA",2017-01-11,111339.595386282
"GA",2017-01-12,111351.936548736
"GA",2017-01-13,111364.277711191
"GA",2017-01-14,111376.618873646
"GA",2017-01-15,111388.960036101
"GA",2017-01-16,111401.301198556
"GA",2017-01-17,111413.642361011
"GA",2017-01-18,111425.983523466
"GA",2017-01-19,111438.324685921
"GA",2017-01-20,111450.665848375
"GA",2017-01-21,111463.00701083
"GA",2017-01-22,111475.348173285
"GA",2017-01-23,111487.68933574
"GA",2017-01-24,111500.030498195
"GA",2017-01-25,111512.37166065
"GA",2017-01-26,111524.712823105
"GA",2017-01-27,111537.05398556
"GA",2017-01-28,111549.395148014
"GA",2017-01-29,111561.736310469
"GA",2017-01-30,111574.077472924
"GA",2017-01-31,111586.418635379
"GA",2017-02-01,111598.759797834
"GA",2017-02-02,111611.100960289
"GA",2017-02-03,111623.442122744
"GA",2017-02-04,111635.783285199
"GA",2017-02-05,111648.124447653
"GA",2017-02-06,111660.465610108
"GA",2017-02-07,111672.806772563
"GA",2017-02-08,111685.147935018
"GA",2017-02-09,111697.489097473
"GA",2017-02-10,111709.830259928
"GA",2017-02-11,111722.171422383
"GA",2017-02-12,111734.512584838
"GA",2017-02-13,111746.853747292
"GA",2017-02-14,111759.194909747
"GA",2017-02-15,111771.536072202
"GA",2017-02-16,111783.877234657
"GA",2017-02-17,111796.218397112
"GA",2017-02-18,111808.559559567
"GA",2017-02-19,111820.900722022
"GA",2017-02-20,111833.241884477
"GA",2017-02-21,111845.583046931
"GA",2017-02-22,111857.924209386
"GA",2017-02-23,111870.265371841
"GA",2017-02-24,111882.606534296
"GA",2017-02-25,111894.947696751
"GA",2017-02-26,111907.288859206
"GA",2017-02-27,111919.630021661
"GA",2017-02-28,111931.971184116
"GA",2017-03-01,111944.31234657
"GA",2017-03-02,111956.653509025
"GA",2017-03-03,111968.99467148
"GA",2017-03-04,111981.335833935
"GA",2017-03-05,111993.67699639
"GA",2017-03-06,112006.018158845
"GA",2017-03-07,112018.3593213
"GA",2017-03-08,112030.700483755
"GA",2017-03-09,112043.041646209
"GA",2017-03-10,112055.382808664
"GA",2017-03-11,112067.723971119
"GA",2017-03-12,112080.065133574
"GA",2017-03-13,112092.406296029
"GA",2017-03-14,112104.747458484
"GA",2017-03-15,112117.088620939
"GA",2017-03-16,112129.429783393
"GA",2017-03-17,112141.770945848
"GA",2017-03-18,112154.112108303
"GA",2017-03-19,112166.453270758
"GA",2017-03-20,112178.794433213
"GA",2017-03-21,112191.135595668
"GA",2017-03-22,112203.476758123
"GA",2017-03-23,112215.817920578
"GA",2017-03-24,112228.159083033
"GA",2017-03-25,112240.500245487
"GA",2017-03-26,112252.841407942
"GA",2017-03-27,112265.182570397
"GA",2017-03-28,112277.523732852
"GA",2017-03-29,112289.864895307
"GA",2017-03-30,112302.206057762
"GA",2017-03-31,112314.547220217
"GA",2017-04-01,112326.888382671
"GA",2017-04-02,112339.229545126
"GA",2017-04-03,112351.570707581
"GA",2017-04-04,112363.911870036
"GA",2017-04-05,112376.253032491
"GA",2017-04-06,112388.594194946
"GA",2017-04-07,112400.935357401
"GA",2017-04-08,112413.276519856
"GA",2017-04-09,112425.61768231
"GA",2017-04-10,112437.958844765
"GA",2017-04-11,112450.30000722
"GA",2017-04-12,112462.641169675
"GA",2017-04-13,112474.98233213
"GA",2017-04-14,112487.323494585
"GA",2017-04-15,112499.66465704
"GA",2017-04-16,112512.005819495
"GA",2017-04-17,112524.346981949
"GA",2017-04-18,112536.688144404
"GA",2017-04-19,112549.029306859
"GA",2017-04-20,112561.370469314
"GA",2017-04-21,112573.711631769
"GA",2017-04-22,112586.052794224
"GA",2017-04-23,112598.393956679
"GA",2017-04-24,112610.735119134
"GA",2017-04-25,112623.076281588
"GA",2017-04-26,112635.417444043
"GA",2017-04-27,112647.758606498
"GA",2017-04-28,112660.099768953
"GA",2017-04-29,112672.440931408
"GA",2017-04-30,112684.782093863
"GA",2017-05-01,112697.123256318
"GA",2017-05-02,112709.464418773
"GA",2017-05-03,112721.805581227
"GA",2017-05-04,112734.146743682
"GA",2017-05-05,112746.487906137
"GA",2017-05-06,112758.829068592
"GA",2017-05-07,112771.170231047
"GA",2017-05-08,112783.511393502
"GA",2017-05-09,112795.852555957
"GA",2017-05-10,112808.193718412
"GA",2017-05-11,112820.534880866
"GA",2017-05-12,112832.876043321
"GA",2017-05-13,112845.217205776
"GA",2017-05-14,112857.558368231
"GA",2017-05-15,112869.899530686
"GA",2017-05-16,112882.240693141
"GA",2017-05-17,112894.581855596
"GA",2017-05-18,112906.923018051
"GA",2017-05-19,112919.264180505
"GA",2017-05-20,112931.60534296
"GA",2017-05-21,112943.946505415
"GA",2017-05-22,112956.28766787
"GA",2017-05-23,112968.628830325
"GA",2017-05-24,112980.96999278
"GA",2017-05-25,112993.311155235
"GA",2017-05-26,113005.65231769
"GA",2017-05-27,113017.993480144
"GA",2017-05-28,113030.334642599
"GA",2017-05-29,113042.675805054
"GA",2017-05-30,113055.016967509
"GA",2017-05-31,113067.358129964
"GA",2017-06-01,113079.699292419
"GA",2017-06-02,113092.040454874
"GA",2017-06-03,113104.381617329
"GA",2017-06-04,113116.722779783
"GA",2017-06-05,113129.063942238
"GA",2017-06-06,113141.405104693
"GA",2017-06-07,113153.746267148
"GA",2017-06-08,113166.087429603
"GA",2017-06-09,113178.428592058
"GA",2017-06-10,113190.769754513
"GA",2017-06-11,113203.110916968
"GA",2017-06-12,113215.452079422
"GA",2017-06-13,113227.793241877
"GA",2017-06-14,113240.134404332
"GA",2017-06-15,113252.475566787
"GA",2017-06-16,113264.816729242
"GA",2017-06-17,113277.157891697
"GA",2017-06-18,113289.499054152
"GA",2017-06-19,113301.840216607
"GA",2017-06-20,113314.181379061
"GA",2017-06-21,113326.522541516
"GA",2017-06-22,113338.863703971
"GA",2017-06-23,113351.204866426
"GA",2017-06-24,113363.546028881
"GA",2017-06-25,113375.887191336
"GA",2017-06-26,113388.228353791
"GA",2017-06-27,113400.569516245
"GA",2017-06-28,113412.9106787
"GA",2017-06-29,113425.251841155
"GA",2017-06-30,113437.59300361
"GA",2017-07-01,113449.934166065
"GA",2017-07-02,113462.27532852
"GA",2017-07-03,113474.616490975
"GA",2017-07-04,113486.95765343
"GA",2017-07-05,113499.298815884
"GA",2017-07-06,113511.639978339
"GA",2017-07-07,113523.981140794
"GA",2017-07-08,113536.322303249
"GA",2017-07-09,113548.663465704
"GA",2017-07-10,113561.004628159
"GA",2017-07-11,113573.345790614
"GA",2017-07-12,113585.686953069
"GA",2017-07-13,113598.028115523
"GA",2017-07-14,113610.369277978
"GA",2017-07-15,113622.710440433
"GA",2017-07-16,113635.051602888
"GA",2017-07-17,113647.392765343
"GA",2017-07-18,113659.733927798
"GA",2017-07-19,113672.075090253
"GA",2017-07-20,113684.416252708
"GA",2017-07-21,113696.757415162
"GA",2017-07-22,113709.098577617
"GA",2017-07-23,113721.439740072
"GA",2017-07-24,113733.780902527
"GA",2017-07-25,113746.122064982
"GA",2017-07-26,113758.463227437
"GA",2017-07-27,113770.804389892
"GA",2017-07-28,113783.145552347
"GA",2017-07-29,113795.486714801
"GA",2017-07-30,113807.827877256
"GA",2017-07-31,113820.169039711
"GA",2017-08-01,113832.510202166
"GA",2017-08-02,113844.851364621
"GA",2017-08-03,113857.192527076
"GA",2017-08-04,113869.533689531
"GA",2017-08-05,113881.874851986
"GA",2017-08-06,113894.21601444
"GA",2017-08-07,113906.557176895
"GA",2017-08-08,113918.89833935
"GA",2017-08-09,113931.239501805
"GA",2017-08-10,113943.58066426
"GA",2017-08-11,113955.921826715
"GA",2017-08-12,113968.26298917
"GA",2017-08-13,113980.604151625
"GA",2017-08-14,113992.945314079
"GA",2017-08-15,114005.286476534
"GA",2017-08-16,114017.627638989
"GA",2017-08-17,114029.968801444
"GA",2017-08-18,114042.309963899
"GA",2017-08-19,114054.651126354
"GA",2017-08-20,114066.992288809
"GA",2017-08-21,114079.333451264
"GA",2017-08-22,114091.674613718
"GA",2017-08-23,114104.015776173
"GA",2017-08-24,114116.356938628
"GA",2017-08-25,114128.698101083
"GA",2017-08-26,114141.039263538
"GA",2017-08-27,114153.380425993
"GA",2017-08-28,114165.721588448
"GA",2017-08-29,114178.062750903
"GA",2017-08-30,114190.403913357
"GA",2017-08-31,114202.745075812
"GA",2017-09-01,114215.086238267
"GA",2017-09-02,114227.427400722
"GA",2017-09-03,114239.768563177
"GA",2017-09-04,114252.109725632
"GA",2017-09-05,114264.450888087
"GA",2017-09-06,114276.792050542
"GA",2017-09-07,114289.133212996
"GA",2017-09-08,114301.474375451
"GA",2017-09-09,114313.815537906
"GA",2017-09-10,114326.156700361
"GA",2017-09-11,114338.497862816
"GA",2017-09-12,114350.839025271
"GA",2017-09-13,114363.180187726
"GA",2017-09-14,114375.52135018
"GA",2017-09-15,114387.862512635
"GA",2017-09-16,114400.20367509
"GA",2017-09-17,114412.544837545
"GA",2017-09-18,114424.886
"GA",2017-09-19,114425.834418879
"GA",2017-09-20,114426.782837758
"GA",2017-09-21,114427.731256637
"GA",2017-09-22,114428.679675516
"GA",2017-09-23,114429.628094395
"GA",2017-09-24,114430.576513274
"GA",2017-09-25,114431.524932153
"GA",2017-09-26,114432.473351032
"GA",2017-09-27,114433.421769911
"GA",2017-09-28,114434.370188791
"GA",2017-09-29,114435.31860767
"GA",2017-09-30,114436.267026549
"GA",2017-10-01,114437.215445428
"GA",2017-10-02,114438.163864307
"GA",2017-10-03,114439.112283186
"GA",2017-10-04,114440.060702065
"GA",2017-10-05,114441.009120944
"GA",2017-10-06,114441.957539823
"GA",2017-10-07,114442.905958702
"GA",2017-10-08,114443.854377581
"GA",2017-10-09,114444.80279646
"GA",2017-10-10,114445.751215339
"GA",2017-10-11,114446.699634218
"GA",2017-10-12,114447.648053097
"GA",2017-10-13,114448.596471976
"GA",2017-10-14,114449.544890855
"GA",2017-10-15,114450.493309735
"GA",2017-10-16,114451.441728614
"GA",2017-10-17,114452.390147493
"GA",2017-10-18,114453.338566372
"GA",2017-10-19,114454.286985251
"GA",2017-10-20,114455.23540413
"GA",2017-10-21,114456.183823009
"GA",2017-10-22,114457.132241888
"GA",2017-10-23,114458.080660767
"GA",2017-10-24,114459.029079646
"GA",2017-10-25,114459.977498525
"GA",2017-10-26,114460.925917404
"GA",2017-10-27,114461.874336283
"GA",2017-10-28,114462.822755162
"GA",2017-10-29,114463.771174041
"GA",2017-10-30,114464.71959292
"GA",2017-10-31,114465.668011799
"GA",2017-11-01,114466.616430678
"GA",2017-11-02,114467.564849558
"GA",2017-11-03,114468.513268437
"GA",2017-11-04,114469.461687316
"GA",2017-11-05,114470.410106195
"GA",2017-11-06,114471.358525074
"GA",2017-11-07,114472.306943953
"GA",2017-11-08,114473.255362832
"GA",2017-11-09,114474.203781711
"GA",2017-11-10,114475.15220059
"GA",2017-11-11,114476.100619469
"GA",2017-11-12,114477.049038348
"GA",2017-11-13,114477.997457227
"GA",2017-11-14,114478.945876106
"GA",2017-11-15,114479.894294985
"GA",2017-11-16,114480.842713864
"GA",2017-11-17,114481.791132743
"GA",2017-11-18,114482.739551622
"GA",2017-11-19,114483.687970501
"GA",2017-11-20,114484.636389381
"GA",2017-11-21,114485.58480826
"GA",2017-11-22,114486.533227139
"GA",2017-11-23,114487.481646018
"GA",2017-11-24,114488.430064897
"GA",2017-11-25,114489.378483776
"GA",2017-11-26,114490.326902655
"GA",2017-11-27,114491.275321534
"GA",2017-11-28,114492.223740413
"GA",2017-11-29,114493.172159292
"GA",2017-11-30,114494.120578171
"GA",2017-12-01,114495.06899705
"GA",2017-12-02,114496.017415929
"GA",2017-12-03,114496.965834808
"GA",2017-12-04,114497.914253687
"GA",2017-12-05,114498.862672566
"GA",2017-12-06,114499.811091445
"GA",2017-12-07,114500.759510324
"GA",2017-12-08,114501.707929204
"GA",2017-12-09,114502.656348083
"GA",2017-12-10,114503.604766962
"GA",2017-12-11,114504.553185841
"GA",2017-12-12,114505.50160472
"GA",2017-12-13,114506.450023599
"GA",2017-12-14,114507.398442478
"GA",2017-12-15,114508.346861357
"GA",2017-12-16,114509.295280236
"GA",2017-12-17,114510.243699115
"GA",2017-12-18,114511.192117994
"GA",2017-12-19,114512.140536873
"GA",2017-12-20,114513.088955752
"GA",2017-12-21,114514.037374631
"GA",2017-12-22,114514.98579351
"GA",2017-12-23,114515.934212389
"GA",2017-12-24,114516.882631268
"GA",2017-12-25,114517.831050147
"GA",2017-12-26,114518.779469027
"GA",2017-12-27,114519.727887906
"GA",2017-12-28,114520.676306785
"GA",2017-12-29,114521.624725664
"GA",2017-12-30,114522.573144543
"GA",2017-12-31,114523.521563422
"GA",2018-01-01,114524.469982301
"GA",2018-01-02,114525.41840118
"GA",2018-01-03,114526.366820059
"GA",2018-01-04,114527.315238938
"GA",2018-01-05,114528.263657817
"GA",2018-01-06,114529.212076696
"GA",2018-01-07,114530.160495575
"GA",2018-01-08,114531.108914454
"GA",2018-01-09,114532.057333333
"GA",2018-01-10,114533.005752212
"GA",2018-01-11,114533.954171091
"GA",2018-01-12,114534.902589971
"GA",2018-01-13,114535.85100885
"GA",2018-01-14,114536.799427729
"GA",2018-01-15,114537.747846608
"GA",2018-01-16,114538.696265487
"GA",2018-01-17,114539.644684366
"GA",2018-01-18,114540.593103245
"GA",2018-01-19,114541.541522124
"GA",2018-01-20,114542.489941003
"GA",2018-01-21,114543.438359882
"GA",2018-01-22,114544.386778761
"GA",2018-01-23,114545.33519764
"GA",2018-01-24,114546.283616519
"GA",2018-01-25,114547.232035398
"GA",2018-01-26,114548.180454277
"GA",2018-01-27,114549.128873156
"GA",2018-01-28,114550.077292035
"GA",2018-01-29,114551.025710914
"GA",2018-01-30,114551.974129794
"GA",2018-01-31,114552.922548673
"GA",2018-02-01,114553.870967552
"GA",2018-02-02,114554.819386431
"GA",2018-02-03,114555.76780531
"GA",2018-02-04,114556.716224189
"GA",2018-02-05,114557.664643068
"GA",2018-02-06,114558.613061947
"GA",2018-02-07,114559.561480826
"GA",2018-02-08,114560.509899705
"GA",2018-02-09,114561.458318584
"GA",2018-02-10,114562.406737463
"GA",2018-02-11,114563.355156342
"GA",2018-02-12,114564.303575221
"GA",2018-02-13,114565.2519941
"GA",2018-02-14,114566.200412979
"GA",2018-02-15,114567.148831858
"GA",2018-02-16,114568.097250737
"GA",2018-02-17,114569.045669617
"GA",2018-02-18,114569.994088496
"GA",2018-02-19,114570.942507375
"GA",2018-02-20,114571.890926254
"GA",2018-02-21,114572.839345133
"GA",2018-02-22,114573.787764012
"GA",2018-02-23,114574.736182891
"GA",2018-02-24,114575.68460177
"GA",2018-02-25,114576.633020649
"GA",2018-02-26,114577.581439528
"GA",2018-02-27,114578.529858407
"GA",2018-02-28,114579.478277286
"GA",2018-03-01,114580.426696165
"GA",2018-03-02,114581.375115044
"GA",2018-03-03,114582.323533923
