"State","Date","Rural_Mileage"
"TN",2018-02-28,132273.84000295
"TN",2018-03-01,132273.057156342
"TN",2018-03-02,132272.274309735
"TN",2018-03-03,132271.491463127
"TN",2018-03-04,132270.708616519
"TN",2018-03-05,132269.925769911
"TN",2018-03-06,132269.142923304
"TN",2018-03-07,132268.360076696
"TN",2018-03-08,132267.577230089
"TN",2018-03-09,132266.794383481
"TN",2018-03-10,132266.011536873
"TN",2018-03-11,132265.228690265
"TN",2018-03-12,132264.445843658
"TN",2018-03-13,132263.66299705
"TN",2018-03-14,132262.880150442
"TN",2018-03-15,132262.097303835
"TN",2018-03-16,132261.314457227
"TN",2018-03-17,132260.531610619
"TN",2018-03-18,132259.748764012
"TN",2018-03-19,132258.965917404
"TN",2018-03-20,132258.183070796
"TN",2018-03-21,132257.400224189
"TN",2018-03-22,132256.617377581
"TN",2018-03-23,132255.834530973
"TN",2018-03-24,132255.051684366
"TN",2018-03-25,132254.268837758
"TN",2018-03-26,132253.48599115
"TN",2018-03-27,132252.703144543
"TN",2018-03-28,132251.920297935
"TN",2018-03-29,132251.137451327
"TN",2018-03-30,132250.35460472
"TN",2018-03-31,132249.571758112
"TN",2018-04-01,132248.788911504
"TN",2018-04-02,132248.006064897
"TN",2018-04-03,132247.223218289
"TN",2018-04-04,132246.440371681
"TN",2018-04-05,132245.657525074
"TN",2018-04-06,132244.874678466
"TN",2018-04-07,132244.091831858
"TN",2018-04-08,132243.308985251
"TN",2018-04-09,132242.526138643
"TN",2018-04-10,132241.743292035
"TN",2018-04-11,132240.960445428
"TN",2018-04-12,132240.17759882
"TN",2018-04-13,132239.394752212
"TN",2018-04-14,132238.611905605
"TN",2018-04-15,132237.829058997
"TN",2018-04-16,132237.046212389
"TN",2018-04-17,132236.263365782
"TN",2018-04-18,132235.480519174
"TN",2018-04-19,132234.697672566
"TN",2018-04-20,132233.914825959
"TN",2018-04-21,132233.131979351
"TN",2018-04-22,132232.349132743
"TN",2018-04-23,132231.566286136
"TN",2018-04-24,132230.783439528
"TN",2018-04-25,132230.00059292
"TN",2018-04-26,132229.217746313
"TN",2018-04-27,132228.434899705
"TN",2018-04-28,132227.652053097
"TN",2018-04-29,132226.86920649
"TN",2018-04-30,132226.086359882
"TN",2018-05-01,132225.303513274
"TN",2018-05-02,132224.520666667
"TN",2018-05-03,132223.737820059
"TN",2018-05-04,132222.954973451
"TN",2018-05-05,132222.172126844
"TN",2018-05-06,132221.389280236
"TN",2018-05-07,132220.606433628
"TN",2018-05-08,132219.823587021
"TN",2018-05-09,132219.040740413
"TN",2018-05-10,132218.257893805
"TN",2018-05-11,132217.475047198
"TN",2018-05-12,132216.69220059
"TN",2018-05-13,132215.909353982
"TN",2018-05-14,132215.126507375
"TN",2018-05-15,132214.343660767
"TN",2018-05-16,132213.560814159
"TN",2018-05-17,132212.777967552
"TN",2018-05-18,132211.995120944
"TN",2018-05-19,132211.212274336
"TN",2018-05-20,132210.429427729
"TN",2018-05-21,132209.646581121
"TN",2018-05-22,132208.863734513
"TN",2018-05-23,132208.080887906
"TN",2018-05-24,132207.298041298
"TN",2018-05-25,132206.51519469
"TN",2018-05-26,132205.732348083
"TN",2018-05-27,132204.949501475
"TN",2018-05-28,132204.166654867
"TN",2018-05-29,132203.38380826
"TN",2018-05-30,132202.600961652
"TN",2018-05-31,132201.818115044
"TN",2018-06-01,132201.035268437
"TN",2018-06-02,132200.252421829
"TN",2018-06-03,132199.469575221
"TN",2018-06-04,132198.686728614
"TN",2018-06-05,132197.903882006
"TN",2018-06-06,132197.121035398
"TN",2018-06-07,132196.338188791
"TN",2018-06-08,132195.555342183
"TN",2018-06-09,132194.772495575
"TN",2018-06-10,132193.989648968
"TN",2018-06-11,132193.20680236
"TN",2018-06-12,132192.423955752
"TN",2018-06-13,132191.641109145
"TN",2018-06-14,132190.858262537
"TN",2018-06-15,132190.075415929
"TN",2018-06-16,132189.292569322
"TN",2018-06-17,132188.509722714
"TN",2018-06-18,132187.726876106
"TN",2018-06-19,132186.944029499
"TN",2018-06-20,132186.161182891
"TN",2018-06-21,132185.378336283
"TN",2018-06-22,132184.595489676
"TN",2018-06-23,132183.812643068
"TN",2018-06-24,132183.02979646
"TN",2018-06-25,132182.246949853
"TN",2018-06-26,132181.464103245
"TN",2018-06-27,132180.681256637
"TN",2018-06-28,132179.89841003
"TN",2018-06-29,132179.115563422
"TN",2018-06-30,132178.332716814
"TN",2018-07-01,132177.549870207
"TN",2018-07-02,132176.767023599
"TN",2018-07-03,132175.984176991
"TN",2018-07-04,132175.201330383
"TN",2018-07-05,132174.418483776
"TN",2018-07-06,132173.635637168
"TN",2018-07-07,132172.85279056
"TN",2018-07-08,132172.069943953
"TN",2018-07-09,132171.287097345
"TN",2018-07-10,132170.504250737
"TN",2018-07-11,132169.72140413
"TN",2018-07-12,132168.938557522
"TN",2018-07-13,132168.155710914
"TN",2018-07-14,132167.372864307
"TN",2018-07-15,132166.590017699
"TN",2018-07-16,132165.807171091
"TN",2018-07-17,132165.024324484
"TN",2018-07-18,132164.241477876
"TN",2018-07-19,132163.458631268
"TN",2018-07-20,132162.675784661
"TN",2018-07-21,132161.892938053
"TN",2018-07-22,132161.110091445
"TN",2018-07-23,132160.327244838
"TN",2018-07-24,132159.54439823
"TN",2018-07-25,132158.761551622
"TN",2018-07-26,132157.978705015
"TN",2018-07-27,132157.195858407
"TN",2018-07-28,132156.413011799
"TN",2018-07-29,132155.630165192
"TN",2018-07-30,132154.847318584
"TN",2018-07-31,132154.064471976
"TN",2018-08-01,132153.281625369
"TN",2018-08-02,132152.498778761
"TN",2018-08-03,132151.715932153
"TN",2018-08-04,132150.933085546
"TN",2018-08-05,132150.150238938
"TN",2018-08-06,132149.36739233
"TN",2018-08-07,132148.584545723
"TN",2018-08-08,132147.801699115
"TN",2018-08-09,132147.018852507
"TN",2018-08-10,132146.2360059
"TN",2018-08-11,132145.453159292
"TN",2018-08-12,132144.670312684
"TN",2018-08-13,132143.887466077
"TN",2018-08-14,132143.104619469
"TN",2018-08-15,132142.321772861
"TN",2018-08-16,132141.538926254
"TN",2018-08-17,132140.756079646
"TN",2018-08-18,132139.973233038
"TN",2018-08-19,132139.190386431
"TN",2018-08-20,132138.407539823
"TN",2018-08-21,132137.624693215
"TN",2018-08-22,132136.841846608
"TN",2018-08-23,132136.059
"TN",2018-08-24,132136.64736828
"TN",2018-08-25,132137.235736559
"TN",2018-08-26,132137.824104839
"TN",2018-08-27,132138.412473118
"TN",2018-08-28,132139.000841398
"TN",2018-08-29,132139.589209677
"TN",2018-08-30,132140.177577957
"TN",2018-08-31,132140.765946237
"TN",2018-09-01,132141.354314516
"TN",2018-09-02,132141.942682796
"TN",2018-09-03,132142.531051075
"TN",2018-09-04,132143.119419355
"TN",2018-09-05,132143.707787634
"TN",2018-09-06,132144.296155914
"TN",2018-09-07,132144.884524194
"TN",2018-09-08,132145.472892473
"TN",2018-09-09,132146.061260753
"TN",2018-09-10,132146.649629032
"TN",2018-09-11,132147.237997312
"TN",2018-09-12,132147.826365591
"TN",2018-09-13,132148.414733871
"TN",2018-09-14,132149.003102151
"TN",2018-09-15,132149.59147043
"TN",2018-09-16,132150.17983871
"TN",2018-09-17,132150.768206989
"TN",2018-09-18,132151.356575269
"TN",2018-09-19,132151.944943548
"TN",2018-09-20,132152.533311828
"TN",2018-09-21,132153.121680108
"TN",2018-09-22,132153.710048387
"TN",2018-09-23,132154.298416667
"TN",2018-09-24,132154.886784946
"TN",2018-09-25,132155.475153226
"TN",2018-09-26,132156.063521505
"TN",2018-09-27,132156.651889785
"TN",2018-09-28,132157.240258065
"TN",2018-09-29,132157.828626344
"TN",2018-09-30,132158.416994624
"TN",2018-10-01,132159.005362903
"TN",2018-10-02,132159.593731183
"TN",2018-10-03,132160.182099462
"TN",2018-10-04,132160.770467742
"TN",2018-10-05,132161.358836022
"TN",2018-10-06,132161.947204301
"TN",2018-10-07,132162.535572581
"TN",2018-10-08,132163.12394086
"TN",2018-10-09,132163.71230914
"TN",2018-10-10,132164.300677419
"TN",2018-10-11,132164.889045699
"TN",2018-10-12,132165.477413979
"TN",2018-10-13,132166.065782258
"TN",2018-10-14,132166.654150538
"TN",2018-10-15,132167.242518817
"TN",2018-10-16,132167.830887097
"TN",2018-10-17,132168.419255376
"TN",2018-10-18,132169.007623656
"TN",2018-10-19,132169.595991935
"TN",2018-10-20,132170.184360215
"TN",2018-10-21,132170.772728495
"TN",2018-10-22,132171.361096774
"TN",2018-10-23,132171.949465054
"TN",2018-10-24,132172.537833333
"TN",2018-10-25,132173.126201613
"TN",2018-10-26,132173.714569892
"TN",2018-10-27,132174.302938172
"TN",2018-10-28,132174.891306452
"TN",2018-10-29,132175.479674731
"TN",2018-10-30,132176.068043011
"TN",2018-10-31,132176.65641129
"TN",2018-11-01,132177.24477957
"TN",2018-11-02,132177.833147849
"TN",2018-11-03,132178.421516129
"TN",2018-11-04,132179.009884409
"TN",2018-11-05,132179.598252688
"TN",2018-11-06,132180.186620968
"TN",2018-11-07,132180.774989247
"TN",2018-11-08,132181.363357527
"TN",2018-11-09,132181.951725806
"TN",2018-11-10,132182.540094086
"TN",2018-11-11,132183.128462366
"TN",2018-11-12,132183.716830645
"TN",2018-11-13,132184.305198925
"TN",2018-11-14,132184.893567204
"TN",2018-11-15,132185.481935484
"TN",2018-11-16,132186.070303763
"TN",2018-11-17,132186.658672043
"TN",2018-11-18,132187.247040323
"TN",2018-11-19,132187.835408602
"TN",2018-11-20,132188.423776882
"TN",2018-11-21,132189.012145161
"TN",2018-11-22,132189.600513441
"TN",2018-11-23,132190.18888172
"TN",2018-11-24,132190.77725
"TN",2018-11-25,132191.36561828
"TN",2018-11-26,132191.953986559
"TN",2018-11-27,132192.542354839
"TN",2018-11-28,132193.130723118
"TN",2018-11-29,132193.719091398
"TN",2018-11-30,132194.307459677
"TN",2018-12-01,132194.895827957
"TN",2018-12-02,132195.484196237
"TN",2018-12-03,132196.072564516
"TN",2018-12-04,132196.660932796
"TN",2018-12-05,132197.249301075
"TN",2018-12-06,132197.837669355
"TN",2018-12-07,132198.426037634
"TN",2018-12-08,132199.014405914
"TN",2018-12-09,132199.602774194
"TN",2018-12-10,132200.191142473
"TN",2018-12-11,132200.779510753
"TN",2018-12-12,132201.367879032
"TN",2018-12-13,132201.956247312
"TN",2018-12-14,132202.544615591
"TN",2018-12-15,132203.132983871
